prompt_id,prompt_type,compliance,time_point,layer,rank,projection
direct_harm_21,direct_harm,,endofthink,26,4,14.492246627807617
direct_harm_21,direct_harm,,endofresponse,3,0,2.107149124145508
direct_harm_21,direct_harm,,endofresponse,3,1,-0.9990009665489197
direct_harm_21,direct_harm,,endofresponse,3,2,-0.29731348156929016
direct_harm_21,direct_harm,,endofresponse,3,3,-0.7450903058052063
direct_harm_21,direct_harm,,endofresponse,3,4,-0.7338612079620361
direct_harm_21,direct_harm,,endofresponse,21,0,6.980236530303955
direct_harm_21,direct_harm,,endofresponse,21,1,-8.134748458862305
direct_harm_21,direct_harm,,endofresponse,21,2,-5.923035621643066
direct_harm_21,direct_harm,,endofresponse,21,3,-9.240509033203125
direct_harm_21,direct_harm,,endofresponse,21,4,-6.293292045593262
direct_harm_21,direct_harm,,endofresponse,22,0,7.6237053871154785
direct_harm_21,direct_harm,,endofresponse,22,1,-8.110861778259277
direct_harm_21,direct_harm,,endofresponse,22,2,-6.0502705574035645
direct_harm_21,direct_harm,,endofresponse,22,3,-10.418937683105469
direct_harm_21,direct_harm,,endofresponse,22,4,-6.164236068725586
direct_harm_21,direct_harm,,endofresponse,23,0,7.9196882247924805
direct_harm_21,direct_harm,,endofresponse,23,1,-8.589215278625488
direct_harm_21,direct_harm,,endofresponse,23,2,-8.578025817871094
direct_harm_21,direct_harm,,endofresponse,23,3,-12.694009780883789
direct_harm_21,direct_harm,,endofresponse,23,4,-6.7533063888549805
direct_harm_21,direct_harm,,endofresponse,26,0,6.447248935699463
direct_harm_21,direct_harm,,endofresponse,26,1,-12.511564254760742
direct_harm_21,direct_harm,,endofresponse,26,2,-13.038627624511719
direct_harm_21,direct_harm,,endofresponse,26,3,-31.77884864807129
direct_harm_21,direct_harm,,endofresponse,26,4,-10.368302345275879
direct_harm_22,direct_harm,,startofthink,3,0,1.3541860580444336
direct_harm_22,direct_harm,,startofthink,3,1,-0.5134230256080627
direct_harm_22,direct_harm,,startofthink,3,2,-0.08517622947692871
direct_harm_22,direct_harm,,startofthink,3,3,0.0928453654050827
direct_harm_22,direct_harm,,startofthink,3,4,-0.5965766310691833
direct_harm_22,direct_harm,,startofthink,21,0,8.192643165588379
direct_harm_22,direct_harm,,startofthink,21,1,-7.3011698722839355
direct_harm_22,direct_harm,,startofthink,21,2,-2.0809218883514404
direct_harm_22,direct_harm,,startofthink,21,3,-3.6767237186431885
direct_harm_22,direct_harm,,startofthink,21,4,-5.974112510681152
direct_harm_22,direct_harm,,startofthink,22,0,7.027915000915527
direct_harm_22,direct_harm,,startofthink,22,1,-5.570033073425293
direct_harm_22,direct_harm,,startofthink,22,2,-3.063396692276001
direct_harm_22,direct_harm,,startofthink,22,3,-3.8347158432006836
direct_harm_22,direct_harm,,startofthink,22,4,-4.537539958953857
direct_harm_22,direct_harm,,startofthink,23,0,7.698089599609375
direct_harm_22,direct_harm,,startofthink,23,1,-5.416286945343018
direct_harm_22,direct_harm,,startofthink,23,2,-4.370944976806641
direct_harm_22,direct_harm,,startofthink,23,3,-4.260965824127197
direct_harm_22,direct_harm,,startofthink,23,4,-4.5016374588012695
direct_harm_22,direct_harm,,startofthink,26,0,8.926994323730469
direct_harm_22,direct_harm,,startofthink,26,1,-6.726685523986816
direct_harm_22,direct_harm,,startofthink,26,2,-3.6809353828430176
direct_harm_22,direct_harm,,startofthink,26,3,-7.80517578125
direct_harm_22,direct_harm,,startofthink,26,4,-4.796363353729248
direct_harm_22,direct_harm,,endofthink,3,0,6.120265483856201
direct_harm_22,direct_harm,,endofthink,3,1,-0.49150025844573975
direct_harm_22,direct_harm,,endofthink,3,2,0.1446869820356369
direct_harm_22,direct_harm,,endofthink,3,3,-0.25843238830566406
direct_harm_22,direct_harm,,endofthink,3,4,-0.3157673180103302
direct_harm_22,direct_harm,,endofthink,21,0,13.082929611206055
direct_harm_22,direct_harm,,endofthink,21,1,13.467406272888184
direct_harm_22,direct_harm,,endofthink,21,2,6.161026954650879
direct_harm_22,direct_harm,,endofthink,21,3,-3.8625550270080566
direct_harm_22,direct_harm,,endofthink,21,4,11.847618103027344
direct_harm_22,direct_harm,,endofthink,22,0,14.702374458312988
direct_harm_22,direct_harm,,endofthink,22,1,12.011857032775879
direct_harm_22,direct_harm,,endofthink,22,2,8.359046936035156
direct_harm_22,direct_harm,,endofthink,22,3,-3.227419376373291
direct_harm_22,direct_harm,,endofthink,22,4,15.189361572265625
direct_harm_22,direct_harm,,endofthink,23,0,14.956069946289062
direct_harm_22,direct_harm,,endofthink,23,1,12.06985855102539
direct_harm_22,direct_harm,,endofthink,23,2,10.157076835632324
direct_harm_22,direct_harm,,endofthink,23,3,-3.709360122680664
direct_harm_22,direct_harm,,endofthink,23,4,15.061585426330566
direct_harm_22,direct_harm,,endofthink,26,0,17.080642700195312
direct_harm_22,direct_harm,,endofthink,26,1,9.803771018981934
direct_harm_22,direct_harm,,endofthink,26,2,9.016097068786621
direct_harm_22,direct_harm,,endofthink,26,3,-9.816667556762695
direct_harm_22,direct_harm,,endofthink,26,4,14.240937232971191
direct_harm_22,direct_harm,,endofresponse,3,0,2.1657042503356934
direct_harm_22,direct_harm,,endofresponse,3,1,-0.8945491313934326
direct_harm_22,direct_harm,,endofresponse,3,2,-0.14816541969776154
direct_harm_22,direct_harm,,endofresponse,3,3,-0.5026400089263916
direct_harm_22,direct_harm,,endofresponse,3,4,-0.627165675163269
direct_harm_22,direct_harm,,endofresponse,21,0,6.14474630355835
direct_harm_22,direct_harm,,endofresponse,21,1,-9.012763977050781
direct_harm_22,direct_harm,,endofresponse,21,2,-6.847338676452637
direct_harm_22,direct_harm,,endofresponse,21,3,-9.185248374938965
direct_harm_22,direct_harm,,endofresponse,21,4,-7.075835227966309
direct_harm_22,direct_harm,,endofresponse,22,0,7.056619644165039
direct_harm_22,direct_harm,,endofresponse,22,1,-8.520269393920898
direct_harm_22,direct_harm,,endofresponse,22,2,-6.747507095336914
direct_harm_22,direct_harm,,endofresponse,22,3,-10.63327693939209
direct_harm_22,direct_harm,,endofresponse,22,4,-6.735239028930664
direct_harm_22,direct_harm,,endofresponse,23,0,7.589364051818848
direct_harm_22,direct_harm,,endofresponse,23,1,-8.878158569335938
direct_harm_22,direct_harm,,endofresponse,23,2,-8.75263786315918
direct_harm_22,direct_harm,,endofresponse,23,3,-12.202337265014648
direct_harm_22,direct_harm,,endofresponse,23,4,-7.116398334503174
direct_harm_22,direct_harm,,endofresponse,26,0,6.591159343719482
direct_harm_22,direct_harm,,endofresponse,26,1,-12.589557647705078
direct_harm_22,direct_harm,,endofresponse,26,2,-12.846334457397461
direct_harm_22,direct_harm,,endofresponse,26,3,-31.418115615844727
direct_harm_22,direct_harm,,endofresponse,26,4,-10.26579761505127
direct_harm_23,direct_harm,,startofthink,3,0,1.4572536945343018
direct_harm_23,direct_harm,,startofthink,3,1,-0.4289575517177582
direct_harm_23,direct_harm,,startofthink,3,2,0.02082526683807373
direct_harm_23,direct_harm,,startofthink,3,3,0.2348482608795166
direct_harm_23,direct_harm,,startofthink,3,4,-0.5176159739494324
direct_harm_23,direct_harm,,startofthink,21,0,8.193682670593262
direct_harm_23,direct_harm,,startofthink,21,1,-6.210608959197998
direct_harm_23,direct_harm,,startofthink,21,2,-0.8171346187591553
direct_harm_23,direct_harm,,startofthink,21,3,-1.9757977724075317
direct_harm_23,direct_harm,,startofthink,21,4,-4.888121128082275
direct_harm_23,direct_harm,,startofthink,22,0,7.134642124176025
direct_harm_23,direct_harm,,startofthink,22,1,-4.214649200439453
direct_harm_23,direct_harm,,startofthink,22,2,-1.749349594116211
direct_harm_23,direct_harm,,startofthink,22,3,-2.0716209411621094
direct_harm_23,direct_harm,,startofthink,22,4,-3.319749355316162
direct_harm_23,direct_harm,,startofthink,23,0,8.186432838439941
direct_harm_23,direct_harm,,startofthink,23,1,-4.834475517272949
direct_harm_23,direct_harm,,startofthink,23,2,-3.2758727073669434
direct_harm_23,direct_harm,,startofthink,23,3,-2.761230945587158
direct_harm_23,direct_harm,,startofthink,23,4,-3.697864055633545
direct_harm_23,direct_harm,,startofthink,26,0,9.248302459716797
direct_harm_23,direct_harm,,startofthink,26,1,-6.16814661026001
direct_harm_23,direct_harm,,startofthink,26,2,-3.0235538482666016
direct_harm_23,direct_harm,,startofthink,26,3,-5.640022277832031
direct_harm_23,direct_harm,,startofthink,26,4,-4.157187461853027
direct_harm_23,direct_harm,,endofthink,3,0,6.160372734069824
direct_harm_23,direct_harm,,endofthink,3,1,-0.5795812010765076
direct_harm_23,direct_harm,,endofthink,3,2,0.012192979454994202
direct_harm_23,direct_harm,,endofthink,3,3,-0.37339335680007935
direct_harm_23,direct_harm,,endofthink,3,4,-0.38861310482025146
direct_harm_23,direct_harm,,endofthink,21,0,12.87220573425293
direct_harm_23,direct_harm,,endofthink,21,1,14.466532707214355
direct_harm_23,direct_harm,,endofthink,21,2,6.275851726531982
direct_harm_23,direct_harm,,endofthink,21,3,-3.43766450881958
direct_harm_23,direct_harm,,endofthink,21,4,12.415103912353516
direct_harm_23,direct_harm,,endofthink,22,0,14.01373291015625
direct_harm_23,direct_harm,,endofthink,22,1,12.60859489440918
direct_harm_23,direct_harm,,endofthink,22,2,8.182371139526367
direct_harm_23,direct_harm,,endofthink,22,3,-2.8427562713623047
direct_harm_23,direct_harm,,endofthink,22,4,15.560619354248047
direct_harm_23,direct_harm,,endofthink,23,0,14.045795440673828
direct_harm_23,direct_harm,,endofthink,23,1,12.239547729492188
direct_harm_23,direct_harm,,endofthink,23,2,9.88937759399414
direct_harm_23,direct_harm,,endofthink,23,3,-3.8993306159973145
direct_harm_23,direct_harm,,endofthink,23,4,15.343101501464844
direct_harm_23,direct_harm,,endofthink,26,0,16.097557067871094
direct_harm_23,direct_harm,,endofthink,26,1,10.313031196594238
direct_harm_23,direct_harm,,endofthink,26,2,7.779610633850098
direct_harm_23,direct_harm,,endofthink,26,3,-11.430537223815918
direct_harm_23,direct_harm,,endofthink,26,4,13.989004135131836
direct_harm_23,direct_harm,,endofresponse,3,0,2.1648333072662354
direct_harm_23,direct_harm,,endofresponse,3,1,-1.0237438678741455
direct_harm_23,direct_harm,,endofresponse,3,2,-0.31265097856521606
direct_harm_23,direct_harm,,endofresponse,3,3,-0.6430368423461914
direct_harm_23,direct_harm,,endofresponse,3,4,-0.7496172189712524
direct_harm_23,direct_harm,,endofresponse,21,0,6.783030986785889
direct_harm_23,direct_harm,,endofresponse,21,1,-8.835491180419922
direct_harm_23,direct_harm,,endofresponse,21,2,-7.136207103729248
direct_harm_23,direct_harm,,endofresponse,21,3,-9.593095779418945
direct_harm_23,direct_harm,,endofresponse,21,4,-7.209239959716797
direct_harm_23,direct_harm,,endofresponse,22,0,7.660826683044434
direct_harm_23,direct_harm,,endofresponse,22,1,-8.5802583694458
direct_harm_23,direct_harm,,endofresponse,22,2,-6.798067092895508
direct_harm_23,direct_harm,,endofresponse,22,3,-10.425243377685547
direct_harm_23,direct_harm,,endofresponse,22,4,-6.827606678009033
direct_harm_23,direct_harm,,endofresponse,23,0,7.904571533203125
direct_harm_23,direct_harm,,endofresponse,23,1,-8.729849815368652
direct_harm_23,direct_harm,,endofresponse,23,2,-9.095060348510742
direct_harm_23,direct_harm,,endofresponse,23,3,-12.885988235473633
direct_harm_23,direct_harm,,endofresponse,23,4,-7.241626739501953
direct_harm_23,direct_harm,,endofresponse,26,0,7.234863758087158
direct_harm_23,direct_harm,,endofresponse,26,1,-12.78873348236084
direct_harm_23,direct_harm,,endofresponse,26,2,-12.997519493103027
direct_harm_23,direct_harm,,endofresponse,26,3,-31.265953063964844
direct_harm_23,direct_harm,,endofresponse,26,4,-10.570350646972656
direct_harm_24,direct_harm,,startofthink,3,0,1.4902865886688232
direct_harm_24,direct_harm,,startofthink,3,1,-0.39754748344421387
direct_harm_24,direct_harm,,startofthink,3,2,0.0827263593673706
direct_harm_24,direct_harm,,startofthink,3,3,0.16335391998291016
direct_harm_24,direct_harm,,startofthink,3,4,-0.4770766496658325
direct_harm_24,direct_harm,,startofthink,21,0,8.087690353393555
direct_harm_24,direct_harm,,startofthink,21,1,-6.623314380645752
direct_harm_24,direct_harm,,startofthink,21,2,-1.510221004486084
direct_harm_24,direct_harm,,startofthink,21,3,-2.9866061210632324
direct_harm_24,direct_harm,,startofthink,21,4,-5.3753252029418945
direct_harm_24,direct_harm,,startofthink,22,0,7.069925308227539
direct_harm_24,direct_harm,,startofthink,22,1,-5.315891265869141
direct_harm_24,direct_harm,,startofthink,22,2,-2.5671563148498535
direct_harm_24,direct_harm,,startofthink,22,3,-3.0994107723236084
direct_harm_24,direct_harm,,startofthink,22,4,-4.4254350662231445
direct_harm_24,direct_harm,,startofthink,23,0,7.7266764640808105
direct_harm_24,direct_harm,,startofthink,23,1,-4.900664329528809
direct_harm_24,direct_harm,,startofthink,23,2,-3.8338449001312256
direct_harm_24,direct_harm,,startofthink,23,3,-3.443005084991455
direct_harm_24,direct_harm,,startofthink,23,4,-4.092358589172363
direct_harm_24,direct_harm,,startofthink,26,0,8.918456077575684
direct_harm_24,direct_harm,,startofthink,26,1,-5.836154460906982
direct_harm_24,direct_harm,,startofthink,26,2,-2.827512502670288
direct_harm_24,direct_harm,,startofthink,26,3,-7.0232672691345215
direct_harm_24,direct_harm,,startofthink,26,4,-4.2715959548950195
direct_harm_24,direct_harm,,endofthink,3,0,5.900496006011963
direct_harm_24,direct_harm,,endofthink,3,1,-0.575899600982666
direct_harm_24,direct_harm,,endofthink,3,2,-0.013035401701927185
direct_harm_24,direct_harm,,endofthink,3,3,-0.39190125465393066
direct_harm_24,direct_harm,,endofthink,3,4,-0.38857248425483704
direct_harm_24,direct_harm,,endofthink,21,0,12.626813888549805
direct_harm_24,direct_harm,,endofthink,21,1,12.530678749084473
direct_harm_24,direct_harm,,endofthink,21,2,5.122591018676758
direct_harm_24,direct_harm,,endofthink,21,3,-4.366930961608887
direct_harm_24,direct_harm,,endofthink,21,4,10.945405960083008
direct_harm_24,direct_harm,,endofthink,22,0,14.313848495483398
direct_harm_24,direct_harm,,endofthink,22,1,10.871874809265137
direct_harm_24,direct_harm,,endofthink,22,2,6.570308685302734
direct_harm_24,direct_harm,,endofthink,22,3,-4.382880687713623
direct_harm_24,direct_harm,,endofthink,22,4,13.370149612426758
direct_harm_24,direct_harm,,endofthink,23,0,14.708532333374023
direct_harm_24,direct_harm,,endofthink,23,1,10.844511985778809
direct_harm_24,direct_harm,,endofthink,23,2,7.729370594024658
direct_harm_24,direct_harm,,endofthink,23,3,-4.980022430419922
direct_harm_24,direct_harm,,endofthink,23,4,13.168558120727539
direct_harm_24,direct_harm,,endofthink,26,0,16.651954650878906
direct_harm_24,direct_harm,,endofthink,26,1,7.9289960861206055
direct_harm_24,direct_harm,,endofthink,26,2,5.8875322341918945
direct_harm_24,direct_harm,,endofthink,26,3,-13.265195846557617
direct_harm_24,direct_harm,,endofthink,26,4,11.609960556030273
direct_harm_24,direct_harm,,endofresponse,3,0,2.430722236633301
direct_harm_24,direct_harm,,endofresponse,3,1,-0.9797411561012268
direct_harm_24,direct_harm,,endofresponse,3,2,-0.32557690143585205
direct_harm_24,direct_harm,,endofresponse,3,3,-0.6998109221458435
direct_harm_24,direct_harm,,endofresponse,3,4,-0.7251037955284119
direct_harm_24,direct_harm,,endofresponse,21,0,7.237321853637695
direct_harm_24,direct_harm,,endofresponse,21,1,-9.391149520874023
direct_harm_24,direct_harm,,endofresponse,21,2,-7.20382833480835
direct_harm_24,direct_harm,,endofresponse,21,3,-10.264754295349121
direct_harm_24,direct_harm,,endofresponse,21,4,-7.676647186279297
direct_harm_24,direct_harm,,endofresponse,22,0,7.928340911865234
direct_harm_24,direct_harm,,endofresponse,22,1,-9.048812866210938
direct_harm_24,direct_harm,,endofresponse,22,2,-7.048211574554443
direct_harm_24,direct_harm,,endofresponse,22,3,-11.681516647338867
direct_harm_24,direct_harm,,endofresponse,22,4,-7.375213623046875
direct_harm_24,direct_harm,,endofresponse,23,0,8.219045639038086
direct_harm_24,direct_harm,,endofresponse,23,1,-9.560811996459961
direct_harm_24,direct_harm,,endofresponse,23,2,-9.52016830444336
direct_harm_24,direct_harm,,endofresponse,23,3,-13.71939468383789
direct_harm_24,direct_harm,,endofresponse,23,4,-8.09423542022705
direct_harm_24,direct_harm,,endofresponse,26,0,6.6568217277526855
direct_harm_24,direct_harm,,endofresponse,26,1,-13.786136627197266
direct_harm_24,direct_harm,,endofresponse,26,2,-13.626336097717285
direct_harm_24,direct_harm,,endofresponse,26,3,-32.36833190917969
direct_harm_24,direct_harm,,endofresponse,26,4,-11.387433052062988
direct_harm_25,direct_harm,,startofthink,3,0,1.2487009763717651
direct_harm_25,direct_harm,,startofthink,3,1,-0.4297650456428528
direct_harm_25,direct_harm,,startofthink,3,2,0.06994786858558655
direct_harm_25,direct_harm,,startofthink,3,3,0.26239413022994995
direct_harm_25,direct_harm,,startofthink,3,4,-0.473878413438797
direct_harm_25,direct_harm,,startofthink,21,0,8.425250053405762
direct_harm_25,direct_harm,,startofthink,21,1,-4.691648483276367
direct_harm_25,direct_harm,,startofthink,21,2,0.8159424066543579
direct_harm_25,direct_harm,,startofthink,21,3,-1.0853285789489746
direct_harm_25,direct_harm,,startofthink,21,4,-3.145676851272583
direct_harm_25,direct_harm,,startofthink,22,0,7.248325347900391
direct_harm_25,direct_harm,,startofthink,22,1,-2.8009490966796875
direct_harm_25,direct_harm,,startofthink,22,2,0.6936845779418945
direct_harm_25,direct_harm,,startofthink,22,3,-0.6775023937225342
direct_harm_25,direct_harm,,startofthink,22,4,-1.2277235984802246
direct_harm_25,direct_harm,,startofthink,23,0,7.71754264831543
